"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"101"|"02"|"7393"|"The Basis of Life"|"The uniqueness of life within the physical universe. The matter and energy of life, the genetic code, molecular biology, and the origin and evolution of life. An overview for students in the humanities and social sciences of those features which distinguish living organisms from non-living things. No background in the natural sciences is required."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"14:00"|"15:15"|"70"|"58"|"Hagar,William G"|"Y02-2110"|"University Hall Y02-2110"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"102"|"01"|"6516"|"Evolutionary Biology"|"Designed for students in the social sciences and humanities. Those areas of genetics, ecology, and evolution that form a unified approach to the study of organisms and populations."|"Closed"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"09:30"|"10:45"|"40"|"40"|"Dimino,Thomas F"|"W01-0006"|"Wheatley W01-0006"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"102"|"02"|"6517"|"Evolutionary Biology"|"Designed for students in the social sciences and humanities. Those areas of genetics, ecology, and evolution that form a unified approach to the study of organisms and populations."|"Closed"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"12:30"|"13:45"|"40"|"41"|"Dimino,Thomas F"|"M03-0407"|"McCormack M03-0407"|"MCCORMACK"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"108"|"01"|"6882"|"Introduction to Nutrition"|"Introduction to the elements of nutrition with emphasis on nutrition for humans; examination of food stuffs and nutritional quality, physiology of food utilization, food quality regulations, and the global ecology of food production."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"11:00"|"12:15"|"250"|"241"|"Stark,James D"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"01"|"6518"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MW"|"01/27/2025"|"05/14/2025"|"17:30"|"18:45"|"240"|"105"|"Bagarova,Jana"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"01L"|"6519"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"09:30"|"12:29"|"24"|"23"|"Bagarova,Jana"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"02L"|"6520"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"09:30"|"12:29"|"24"|"9"|"Bagarova,Jana"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"03L"|"6521"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"14:00"|"16:59"|"24"|"12"|"Bagarova,Jana"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"04L"|"6522"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"14:00"|"16:59"|"24"|"3"|"Bagarova,Jana"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"05L"|"6523"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"14:00"|"16:59"|"24"|"24"|"Bagarova,Jana"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"06L"|"6524"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"14:00"|"16:59"|"24"|"20"|"Bagarova,Jana"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"07L"|"6883"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Th"|"01/27/2025"|"05/14/2025"|"09:30"|"12:29"|"24"|"2"|"Bagarova,Jana"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"08L"|"6979"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Th"|"01/27/2025"|"05/14/2025"|"09:30"|"12:29"|"24"|"1"|"Bagarova,Jana"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"09L"|"6980"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Th"|"01/27/2025"|"05/14/2025"|"14:00"|"16:59"|"24"|"7"|"Bagarova,Jana"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"10L"|"9338"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Th"|"01/27/2025"|"05/14/2025"|"14:00"|"16:59"|"24"|"4"|"Bagarova,Jana"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"01"|"6525"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MWF"|"01/27/2025"|"05/14/2025"|"11:00"|"11:50"|"216"|"120"|"Wood Lafond,Stephanie A"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BMOD, BNGE"|"Beacon Flex Course, Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"01"|"6525"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MWF"|"01/27/2025"|"05/14/2025"|"11:00"|"11:50"|"216"|"120"|"Wood Lafond,Stephanie A"|"BEACONFLEX"|"BEACONFLEX"|"UMB"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|"LECTURE ONLY - FLEX"|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BMOD, BNGE"|"Beacon Flex Course, Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"01L"|"6526"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"08:00"|"10:59"|"24"|"24"|"Wood Lafond,Stephanie A"|"I02-2200"|"I02-2200 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"02"|"8159"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MWF"|"01/27/2025"|"05/14/2025"|"12:00"|"12:50"|"216"|"148"|"Wood Lafond,Stephanie A"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|"  Pre-req = BIOL 111"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BMOD, BNGE"|"Beacon Flex Course, Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"02"|"8159"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MWF"|"01/27/2025"|"05/14/2025"|"12:00"|"12:50"|"216"|"148"|"Wood Lafond,Stephanie A"|"BEACONFLEX"|"BEACONFLEX"|"UMB"|"N"|"  Pre-req = BIOL 111"|"LECTURE ONLY FLEX"|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BMOD, BNGE"|"Beacon Flex Course, Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"05L"|"6530"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"17:00"|"19:59"|"24"|"15"|"Wood Lafond,Stephanie A"|"I02-2200"|"I02-2200 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"06L"|"6977"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"01/27/2025"|"05/14/2025"|"17:00"|"19:59"|"24"|"23"|"Wood Lafond,Stephanie A"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"07L"|"6978"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"08:00"|"10:59"|"24"|"8"|"Wood Lafond,Stephanie A"|"I02-2200"|"I02-2200 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"08L"|"7033"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"08:00"|"10:59"|"24"|"20"|"Wood Lafond,Stephanie A"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"09L"|"7034"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"13:00"|"15:59"|"24"|"24"|"Wood Lafond,Stephanie A"|"I02-2200"|"I02-2200 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"10L"|"7236"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"13:00"|"15:59"|"24"|"24"|"Wood Lafond,Stephanie A"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"11L"|"7394"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"17:00"|"19:59"|"24"|"8"|"Wood Lafond,Stephanie A"|"I02-2200"|"I02-2200 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"12L"|"7395"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"17:00"|"19:59"|"24"|"15"|"Wood Lafond,Stephanie A"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"17L"|"8591"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"F"|"01/27/2025"|"05/14/2025"|"08:00"|"10:59"|"24"|"6"|"Wood Lafond,Stephanie A"|"I02-2200"|"I02-2200 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111 - Registration for this course is restricted to BIOL, BIOCHEM, CHEM,  SFE, CNHS majors. UNDEC-CSM and PSYCH-BS majors may register starting 1/2/25.  Enrollment will open for all other majors on 1/6/25..  Guest student registration opens on1/13/25"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"112"|"18L"|"9101"|"General Biology II"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the organismal and population levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"F"|"01/27/2025"|"05/14/2025"|"08:00"|"10:59"|"24"|"16"|"Wood Lafond,Stephanie A"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|"  Pre-req = BIOL 111"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"188S"|"02"|"9102"|"Gateway Seminar II"|"This Seminar Course is organized along a theme if inquiry-based learning for students and faculty. Each participant has a role in understanding topics that are prevalent in the scientific community along with developing new information that might form the basic science investments of the future. Students will be co-developers of this freshman seminar series that will be based primarily on inquiry-based science education. Desired outcomes will focus on students developing discovery skills, becoming self-driven learners, learning to work in groups and being successful at the university. This course will maximize students' potential for success in the university and the scientific community."|"Open"|"2.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"12:30"|"13:20"|"24"|"10"|"TBD"|"W01-0010"|"Wheatley W01-0010"|"WHEATLEY"|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNDX, BSOT"|"Non-degree exclude from list, Gateway Seminar"|"2.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"208"|"01"|"6531"|"Anatomy and Physiology II"|"Continuation of BIOL 207. Emphasis on the digestive, circulatory, respiratory, excretory, and reproductive systems."|"Open"|"4.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"08:00"|"09:15"|"200"|"150"|"Andrews,Bridget"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|"  Pre-req = BIOL 207 - This course is only open to Nursing and Exercise Health Science Majors until 01/06/25. Other majors will be eligible to enroll starting on 01/06/25.  Non-degree registration will begin on 01/13/2025."|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"4.00"|"P"
