"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"101"|"03"|"10390"|"The Basis of Life"|"The uniqueness of life within the physical universe. The matter and energy of life, the genetic code, molecular biology, and the origin and evolution of life. An overview for students in the humanities and social sciences of those features which distinguish living organisms from non-living things. No background in the natural sciences is required."|"Closed"|"3.00"|"MWF"|"09/03/2024"|"12/13/2024"|"14:00"|"14:50"|"40"|"39"|"Martin,Glover Wilberte"|"W01-0006"|"Wheatley W01-0006"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"102"|"01"|"1333"|"Evolutionary Biology"|"Designed for students in the social sciences and humanities. Those areas of genetics, ecology, and evolution that form a unified approach to the study of organisms and populations."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"09:30"|"10:45"|"40"|"40"|"Dimino,Thomas F"|"M02-0423"|"McCormack M02-0423"|"MCCORMACK"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"102"|"02"|"1334"|"Evolutionary Biology"|"Designed for students in the social sciences and humanities. Those areas of genetics, ecology, and evolution that form a unified approach to the study of organisms and populations."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"14:00"|"15:15"|"40"|"38"|"Dimino,Thomas F"|"Y03-3370"|"University Hall Y03-3370"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"108"|"01"|"2446"|"Introduction to Nutrition"|"Introduction to the elements of nutrition with emphasis on nutrition for humans; examination of food stuffs and nutritional quality, physiology of food utilization, food quality regulations, and the global ecology of food production."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"19:00"|"20:15"|"200"|"202"|"Stark,James D"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Natural Sciences"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"01"|"1335"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MWF"|"09/03/2024"|"12/13/2024"|"12:00"|"12:50"|"384"|"380"|"Sarna-McCarthy,Marissa"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"01L"|"1336"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"09:30"|"12:29"|"24"|"23"|"Sarna-McCarthy,Marissa"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"01L"|"1336"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"09:30"|"12:29"|"24"|"23"|"Bowen,Delaney"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"02"|"2336"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"MWF"|"09/03/2024"|"12/13/2024"|"14:00"|"14:50"|"336"|"330"|"Bowen,Delaney"|"Y01-1100"|"University Hall Y01-1100"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"02L"|"1337"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"09:30"|"12:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"02L"|"1337"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"09:30"|"12:29"|"24"|"24"|"Bowen,Delaney"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"03L"|"1338"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"09:30"|"12:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"03L"|"1338"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"09:30"|"12:29"|"24"|"24"|"Bowen,Delaney"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"04L"|"1339"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"14:00"|"16:59"|"24"|"24"|"Bowen,Delaney"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"05L"|"1340"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"14:00"|"16:59"|"24"|"23"|"Sarna-McCarthy,Marissa"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"05L"|"1340"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"14:00"|"16:59"|"24"|"23"|"Bowen,Delaney"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"06L"|"1341"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"14:00"|"16:59"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"06L"|"1341"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"14:00"|"16:59"|"24"|"24"|"Bowen,Delaney"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"07L"|"1342"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"18:30"|"21:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"07L"|"1342"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"18:30"|"21:29"|"24"|"24"|"Bowen,Delaney"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"08L"|"1790"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"18:30"|"21:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"08L"|"1790"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"18:30"|"21:29"|"24"|"24"|"Bowen,Delaney"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"09L"|"1791"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"18:30"|"21:29"|"24"|"23"|"Sarna-McCarthy,Marissa"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"09L"|"1791"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Open"|"4.00"|"Tu"|"09/03/2024"|"12/13/2024"|"18:30"|"21:29"|"24"|"23"|"Bowen,Delaney"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"10L"|"1931"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"08:30"|"11:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"10L"|"1931"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"08:30"|"11:29"|"24"|"24"|"Bowen,Delaney"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"11L"|"2596"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"08:30"|"11:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"12L"|"2597"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"08:30"|"11:29"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"12L"|"2597"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"08:30"|"11:29"|"24"|"24"|"Bowen,Delaney"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"13L"|"2598"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"15:59"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"13L"|"2598"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"15:59"|"24"|"24"|"Bowen,Delaney"|"I02-2300"|"I02-2300 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"14L"|"2599"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"15:59"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"14L"|"2599"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"15:59"|"24"|"24"|"Bowen,Delaney"|"I02-2310"|"I02-2310 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"15L"|"2600"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"15:59"|"24"|"24"|"Sarna-McCarthy,Marissa"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Biology"|"BIOL"|"111"|"15L"|"2600"|"General Biology I"|"An integrated course stressing the principles of biology. Life processes are examined primarily at the molecular and cellular levels. Intended for students majoring in biology or for non-majors who wish to take advanced biology courses."|"Closed"|"4.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"15:59"|"24"|"24"|"Bowen,Delaney"|"I02-2210"|"I02-2210 Biology Lab"|"ISC"|"N"|""|"Labs meet the 2nd week"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"4.00"|"P"
